session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
6234d566fb43cf8f35b01b3c,610d6fe6f9fcfeba763fc61d,APPROVED,2022-03-18 18:54:33.935000,2022-03-18 18:58:25.696000,231.761,21,432,2,100,2022-03-19 17:46:07.016000,561DDF44,United States,United States,Part-Time,English,United States,Female,No
6234d56724868df67f085392,5a7dfc2c5292b8000122bd74,APPROVED,2022-03-18 18:54:32.892000,2022-03-18 18:58:16.398000,223.506,36,2051,8,99,2022-03-19 17:46:07.103000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6234d56d0d12f5a5956570bf,5dcf4d27b039ab08c04d2740,APPROVED,2022-03-18 18:54:39.664000,2022-03-18 18:59:34.145000,294.481,21,1630,0,100,2022-03-19 17:46:07.211000,561DDF44,United States,United States,Part-Time,English,United States,Female,Yes
6234d5708f2281278340ae80,6148c992c6bba7885c57750a,APPROVED,2022-03-18 18:54:42.964000,2022-03-18 18:58:09.096000,206.132,24,693,4,99,2022-03-19 17:46:07.290000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6234d574daf143faca877898,561e760fed6e5a000dc7e7ba,APPROVED,2022-03-18 18:54:47.123000,2022-03-18 19:00:16.812000,329.689,26,1014,6,100,2022-03-19 17:46:07.373000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6234d57b25246b7e95689130,61081f69596f6f3d79b818df,APPROVED,2022-03-18 18:54:52.946000,2022-03-18 18:59:52.710000,299.764,34,508,0,100,2022-03-19 17:46:07.454000,561DDF44,United States,United States,Full-Time,English,United States,Female,No
6234d57c4e9d9bd1c457dc67,5d4c7d1a2a25e5000114cf3b,APPROVED,2022-03-18 18:54:55.927000,2022-03-18 19:09:25.772000,869.845,58,1769,0,100,2022-03-19 17:46:07.541000,NOCODE,United States,United States,Part-Time,English,United States,Female,No
6234d57cf00cb7cea5e4f457,60f70dd141e92abede695ec9,APPROVED,2022-03-18 18:54:54.700000,2022-03-18 19:05:35.200000,640.5,36,1164,3,100,2022-03-19 17:46:07.638000,561DDF44,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,Yes
6234d585440224d42c9bf3df,5a1980eb5d06850001b00d84,APPROVED,2022-03-18 18:55:04.006000,2022-03-18 18:59:45.555000,281.549,32,1802,7,99,2022-03-19 17:46:07.729000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6234d589850c421e167d3679,60fdd8e1c09b279c5e967dfe,APPROVED,2022-03-18 18:55:19.359000,2022-03-18 19:00:26.752000,307.393,39,1273,3,100,2022-03-19 17:46:07.813000,561DDF44,United States,United States,Full-Time,English,United States,Male,No
6234d58af2adce9596495bf5,5eebe4e6e61002183aec9b70,APPROVED,2022-03-18 18:55:08.776000,2022-03-18 18:58:56.165000,227.389,24,869,0,100,2022-03-19 17:46:07.976000,561DDF44,United States,United States,Unemployed (and job seeking),English,United States,Male,No
6234d5943e6136ed9e7779d2,60721a45b75cb8f4b00abd05,APPROVED,2022-03-18 18:55:19.960000,2022-03-18 18:59:29.365000,249.405,33,1128,4,100,2022-03-19 17:46:08.073000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6234d596b729d1bba204c3b9,60e5bebceb89fc96b4414bcb,APPROVED,2022-03-18 18:55:21.566000,2022-03-18 19:06:48.038000,686.472,41,712,0,100,2022-03-19 17:46:08.186000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6234d5a4067ec2cc0b457e7f,60b6daafaab52fac28d9f394,RETURNED,2022-03-18 18:55:34.715000,,4600360.027205,23,1039,4,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6234d5ac257b1caa952a735a,56f29effed0cf60006911528,APPROVED,2022-03-18 18:55:42.767000,2022-03-18 18:58:57.329000,194.562,45,1777,6,100,2022-03-19 17:46:08.286000,561DDF44,United States,United States,Full-Time,English,United States,Male,No
